price,date_sold,suburb,num_bath,num_bed,num_parking,property_size,type,suburb_population,suburb_median_income,suburb_sqkm,suburb_lat,suburb_lng,suburb_elevation,cash_rate,property_inflation_index,km_from_cbd,suburb_ranking
1085000,2021-12-01 00:00:00,Windsor,2,3,5,605,House,1891,31824,4.134,-33.61162,150.82113,9,0.1,183.1,45.7,300.0
750000,2021-12-01 00:00:00,Mount Druitt,2,4,2,326,House,16726,26000,6.256,-33.76791,150.8136,48,0.1,183.1,38.24,283.0
2730000,2021-12-02 00:00:00,North Balgowlah,2,4,2,594,House,3667,51064,1.122,-33.78698,151.25148,81,0.1,183.1,9.49,231.0
1800000,2021-12-02 00:00:00,Collaroy Plateau,2,4,2,312,House,4767,45500,1.22,-33.73128,151.28955,96,0.1,183.1,16.58,248.0
1640000,2021-12-02 00:00:00,Narraweena,2,3,2,307,House,6608,34008,1.776,-33.75,151.27239,83,0.1,183.1,14.02,223.0
1610000,2021-12-02 00:00:00,Matraville,1,3,3,482,House,9804,36452,3.933,-33.96403,151.23342,14,0.1,183.1,11.18,383.0
1525000,2021-12-02 00:00:00,Leichhardt,1,2,1,215,House,14625,56784,2.595,-33.88143,151.15595,31,0.1,183.1,5.31,190.0
1270000,2021-12-02 00:00:00,Engadine,2,4,1,711,House,17375,41756,9.233,-34.05778,151.01793,147,0.1,183.1,27.77,51.0
1250000,2021-12-02 00:00:00,Claremont Meadows,3,4,2,555,House,4776,41704,3.04,-33.7743,150.75296,43,0.1,183.1,43.49,524.0
1100000,2021-12-02 00:00:00,Haymarket,2,2,1,124,Apartment / Unit / Flat,7353,24076,0.518,-33.88148,151.20456,27,0.1,183.1,1.88,90.0
1000000,2021-12-02 00:00:00,Woolloomooloo,2,1,0,68,Apartment / Unit / Flat,4011,57564,0.372,-33.8704,151.21848,8,0.1,183.1,0.99,25.0
1000000,2021-12-02 00:00:00,Regents Park,2,3,3,489,House,4926,24908,1.987,-33.88245,151.02748,39,0.1,183.1,16.99,323.0
943000,2021-12-02 00:00:00,Toongabbie,2,5,2,557,House,14337,34996,4.733,-33.79196,150.9468,39,0.1,183.1,25.67,423.0
850000,2021-12-02 00:00:00,Riverstone,3,5,2,324,House,7247,36764,22.465,-33.66886,150.85969,28,0.1,183.1,39.07,497.0
850000,2021-12-02 00:00:00,Riverstone,2,4,2,351,House,7247,36764,22.465,-33.66886,150.85969,28,0.1,183.1,39.07,497.0
560000,2021-12-02 00:00:00,Mount Druitt,2,3,2,253,Townhouse,16726,26000,6.256,-33.76791,150.8136,48,0.1,183.1,38.24,283.0
3425000,2021-12-03 00:00:00,Crows Nest,2,3,1,240,House,4798,70304,0.762,-33.82557,151.20362,97,0.1,197.9,4.43,55.0
2850000,2021-12-03 00:00:00,Cheltenham,2,5,2,1587,House,2243,48152,1.654,-33.75721,151.0782,110,0.1,197.9,17.09,135.0
2450000,2021-12-03 00:00:00,Waverton,4,4,2,278,Apartment / Unit / Flat,3020,70980,0.699,-33.84053,151.1989,17,0.1,197.9,2.91,8.0
2325000,2021-12-03 00:00:00,Crows Nest,1,3,1,177,House,4798,70304,0.762,-33.82557,151.20362,97,0.1,197.9,4.43,55.0
1825000,2021-12-03 00:00:00,Surry Hills,1,2,1,81,Apartment / Unit / Flat,16412,60320,1.316,-33.88447,151.21001,36,0.1,197.9,2.14,41.0
1552000,2021-12-03 00:00:00,Cranebrook,2,4,2,4900,House,15759,40716,14.949,-33.70698,150.70828,48,0.1,197.9,49.66,540.0
1225000,2021-12-03 00:00:00,Constitution Hill,2,3,2,556,House,3966,31096,1.188,-33.793,150.97503,58,0.1,197.9,23.17,474.0
1050000,2021-12-03 00:00:00,Emu Plains,4,5,2,645,House,8421,37388,8.25,-33.74635,150.66375,22,0.1,197.9,52.26,386.0
900000,2021-12-03 00:00:00,Seven Hills,2,4,2,681,House,19326,33540,9.629,-33.77743,150.94272,38,0.1,197.9,26.58,370.0
627000,2021-12-03 00:00:00,Surry Hills,1,1,1,64,Apartment / Unit / Flat,16412,60320,1.316,-33.88447,151.21001,36,0.1,197.9,2.14,41.0
453000,2021-12-03 00:00:00,Ingleburn,1,2,1,193,Villa,15039,33124,12.454,-34.0051,150.8581,41,0.1,197.9,36.04,404.0
4050000,2021-12-04 00:00:00,East Killara,3,5,2,835,House,2978,38428,3.19,-33.75738,151.18183,78,0.1,197.9,12.23,288.0
1750000,2021-12-04 00:00:00,Sydenham,1,3,1,234,House,1145,38844,0.27,-33.91673,151.16817,8,0.1,197.9,6.9,298.0
1650000,2021-12-04 00:00:00,Crows Nest,2,3,2,167,Apartment / Unit / Flat,4798,70304,0.762,-33.82557,151.20362,97,0.1,197.9,4.43,55.0
1507500,2021-12-04 00:00:00,Windsor,2,5,9,1229,House,1891,31824,4.134,-33.61162,150.82113,9,0.1,197.9,45.7,300.0
1435000,2021-12-04 00:00:00,Miranda,2,4,2,581,House,15284,38272,4.676,-34.03262,151.10521,23,0.1,197.9,20.95,165.0
1186000,2021-12-04 00:00:00,Cranebrook,3,5,2,789,House,15759,40716,14.949,-33.70698,150.70828,48,0.1,197.9,49.66,540.0
1100000,2021-12-04 00:00:00,Lurnea,2,4,2,1024,House,9311,22724,2.504,-33.93623,150.89729,34,0.1,197.9,29.97,511.0
1050000,2021-12-04 00:00:00,Kellyville,2,3,2,211,House,27971,46228,18.645,-33.69583,150.95622,78,0.1,197.9,30.08,481.0
1035000,2021-12-04 00:00:00,Penrith,3,6,3,632,House,13295,32240,12.202,-33.74515,150.68955,26,0.1,197.9,49.99,265.0
1020000,2021-12-04 00:00:00,Mount Pritchard,3,5,2,734,House,9955,24128,3.094,-33.90435,150.90114,46,0.1,197.9,28.89,498.0
662500,2021-12-04 00:00:00,Miranda,2,2,1,95,Apartment / Unit / Flat,15284,38272,4.676,-34.03262,151.10521,23,0.1,197.9,20.95,165.0
2820000,2021-12-05 00:00:00,Strathfield,2,5,5,607,House,25813,34424,6.572,-33.87913,151.08118,43,0.1,197.9,12.01,360.0
2601000,2021-12-05 00:00:00,Davidson,3,5,2,840,House,2849,45292,2.567,-33.7395,151.19204,137,0.1,197.9,14.03,167.0
2300000,2021-12-05 00:00:00,Carss Park,4,5,2,581,House,1252,36816,0.63,-33.98679,151.11717,22,0.1,197.9,15.99,84.0
2110000,2021-12-05 00:00:00,Birchgrove,1,2,0,170,House,3303,78780,0.586,-33.85093,151.18309,24,0.1,197.9,2.94,30.0
1900000,2021-12-05 00:00:00,Narraweena,2,3,2,283,House,6608,34008,1.776,-33.75,151.27239,83,0.1,197.9,14.02,223.0
1650000,2021-12-05 00:00:00,Hillsdale,2,3,2,526,House,5501,34736,0.546,-33.95297,151.22753,20,0.1,197.9,9.88,414.0
1515000,2021-12-05 00:00:00,Fairfield,3,8,2,1012,House,18081,20592,4.43,-33.86904,150.95102,17,0.1,197.9,23.96,314.0
1455000,2021-12-05 00:00:00,Ramsgate Beach,1,2,2,429,House,1660,39624,0.403,-33.98256,151.14633,6,0.1,197.9,14.29,194.0
1200000,2021-12-05 00:00:00,Wiley Park,1,2,1,666,House,10126,23036,1.362,-33.9234,151.06765,39,0.1,197.9,14.66,327.0
1000000,2021-12-05 00:00:00,Bardwell Valley,1,3,2,202,House,2323,33540,0.627,-33.93774,151.13064,24,0.1,197.9,10.89,356.0
6600000,2021-12-06 00:00:00,Burwood,3,6,6,3269,House,16030,24856,2.435,-33.87838,151.10412,33,0.1,210.1,9.9,270.0
3135000,2021-12-06 00:00:00,Warrawee,3,5,3,936,House,2995,51636,1.338,-33.72878,151.12144,187,0.1,210.1,17.2,145.0
3125000,2021-12-06 00:00:00,Lakemba,10,20,10,999,Block of Units,17023,22204,2.187,-33.91825,151.07547,33,0.1,210.1,13.76,303.0
3080000,2021-12-06 00:00:00,Rodd Point,2,2,1,411,House,1376,44876,0.374,-33.86584,151.14375,10,0.1,210.1,6.12,449.0
2620000,2021-12-06 00:00:00,Epping,3,4,2,1005,House,23688,37024,6.838,-33.77377,151.07681,101,0.1,210.1,15.95,202.0
2450000,2021-12-06 00:00:00,Erskineville,2,3,1,171,House,8014,71812,0.808,-33.90226,151.18621,14,0.1,210.1,4.66,196.0
2300000,2021-12-06 00:00:00,Matraville,1,3,2,563,House,9804,36452,3.933,-33.96403,151.23342,14,0.1,210.1,11.18,383.0
2280000,2021-12-06 00:00:00,Epping,2,4,2,541,House,23688,37024,6.838,-33.77377,151.07681,101,0.1,210.1,15.95,202.0
2021000,2021-12-06 00:00:00,Epping,2,3,2,674,House,23688,37024,6.838,-33.77377,151.07681,101,0.1,210.1,15.95,202.0
1985000,2021-12-06 00:00:00,Homebush,2,4,3,569,House,7007,37908,2.503,-33.86058,151.07927,17,0.1,210.1,12.1,266.0
1900000,2021-12-06 00:00:00,Beacon Hill,2,3,2,695,House,7457,41288,2.605,-33.75228,151.25889,119,0.1,210.1,13.32,253.0
1850000,2021-12-06 00:00:00,Bella Vista,2,5,2,757,House,7837,43784,3.8,-33.74234,150.95464,101,0.1,210.1,27.28,427.0
1800000,2021-12-06 00:00:00,Narraweena,1,3,1,386,House,6608,34008,1.776,-33.75,151.27239,83,0.1,210.1,14.02,223.0
1790000,2021-12-06 00:00:00,Allawah,2,4,2,531,House,5706,31928,0.584,-33.97295,151.11424,37,0.1,210.1,14.87,284.0
1715000,2021-12-06 00:00:00,Edensor Park,2,5,3,1358,House,9772,25376,3.096,-33.87884,150.87759,56,0.1,210.1,30.78,472.0
1630000,2021-12-06 00:00:00,Sylvania Waters,1,3,1,588,House,3169,39572,1.06,-34.01864,151.11234,1,0.1,210.1,19.27,341.0
1538000,2021-12-06 00:00:00,Ashbury,1,2,1,234,House,3329,38636,1.031,-33.90113,151.11777,21,0.1,210.1,9.41,372.0
1306000,2021-12-06 00:00:00,Lurnea,4,7,1,778,House,9311,22724,2.504,-33.93623,150.89729,34,0.1,210.1,29.97,511.0
1275000,2021-12-06 00:00:00,Bonnyrigg Heights,3,5,2,930,House,7303,26416,2.154,-33.89103,150.87006,55,0.1,210.1,31.57,549.0
1200000,2021-12-06 00:00:00,Spring Farm,2,4,2,450,House,4307,53196,6.357,-34.06839,150.72519,94,0.1,210.1,50.15,512.0
1180000,2021-12-06 00:00:00,Hinchinbrook,3,5,2,722,House,11222,30732,3.228,-33.91752,150.86179,36,0.1,210.1,32.72,561.0
1150000,2021-12-06 00:00:00,Woodcroft,2,5,2,468,House,6440,40768,1.693,-33.75523,150.88065,38,0.1,210.1,32.83,462.0
1145000,2021-12-06 00:00:00,Quakers Hill,2,4,2,595,House,27080,40196,9.727,-33.72826,150.88995,40,0.1,210.1,33.29,416.0
1110000,2021-12-06 00:00:00,Bardwell Park,2,3,2,244,Villa,2242,40040,0.956,-33.93591,151.12536,31,0.1,210.1,11.08,117.0
1000000,2021-12-06 00:00:00,Green Valley,2,5,2,589,House,12516,26312,3.215,-33.90263,150.86967,73,0.1,210.1,31.75,482.0
988500,2021-12-06 00:00:00,Wentworth Point,3,3,2,202,Apartment / Unit / Flat,6994,56524,0.574,-33.82839,151.07771,4,0.1,210.1,12.9,378.0
3010000,2021-12-07 00:00:00,Warrawee,2,5,3,916,House,2995,51636,1.338,-33.72878,151.12144,187,0.1,210.1,17.2,145.0
2540000,2021-12-07 00:00:00,Seaforth,2,4,2,502,House,7139,55224,3.108,-33.79114,151.2431,86,0.1,210.1,8.76,109.0
2375000,2021-12-07 00:00:00,Castle Hill,4,5,2,600,House,39594,40924,18.81,-33.72933,150.99777,112,0.1,210.1,24.76,218.0
2100000,2021-12-07 00:00:00,Castle Hill,2,5,2,700,House,39594,40924,18.81,-33.72933,150.99777,112,0.1,210.1,24.76,218.0
1985000,2021-12-07 00:00:00,Strathfield,2,4,1,658,House,25813,34424,6.572,-33.87913,151.08118,43,0.1,210.1,12.01,360.0
1900000,2021-12-07 00:00:00,Cranebrook,3,5,2,2000,House,15759,40716,14.949,-33.70698,150.70828,48,0.1,210.1,49.66,540.0
1300000,2021-12-07 00:00:00,Old Toongabbie,1,3,1,1366,House,3133,38012,1.274,-33.79058,150.97046,41,0.1,210.1,23.66,413.0
1050000,2021-12-07 00:00:00,Campbelltown,2,5,5,494,House,12566,30628,11.391,-34.06338,150.80766,65,0.1,210.1,43.19,222.0
650000,2021-12-07 00:00:00,Castle Hill,1,1,1,95,Apartment / Unit / Flat,39594,40924,18.81,-33.72933,150.99777,112,0.1,210.1,24.76,218.0
4150000,2021-12-08 00:00:00,Gymea Bay,3,5,3,1596,House,6892,44460,2.405,-34.04951,151.08733,67,0.1,210.1,23.38,238.0
3625000,2021-12-08 00:00:00,Rydalmere,3,5,2,1506,House,6642,33540,3.8,-33.81378,151.03784,13,0.1,210.1,16.91,324.0
2800000,2021-12-08 00:00:00,West Pymble,2,5,2,930,House,5298,48672,3.684,-33.76365,151.12999,80,0.1,210.1,13.47,93.0
2425000,2021-12-08 00:00:00,Beaconsfield,4,4,1,154,House,987,62244,0.173,-33.91151,151.20017,20,0.1,210.1,5.22,342.0
2250000,2021-12-08 00:00:00,Balgowlah,2,3,2,336,Apartment / Unit / Flat,7961,56576,1.959,-33.79453,151.26125,58,0.1,210.1,9.16,42.0
1820000,2021-12-08 00:00:00,Tempe,3,4,2,291,House,3556,41600,1.854,-33.92488,151.16476,12,0.1,210.1,7.83,302.0
1300000,2021-12-08 00:00:00,Dundas,3,4,2,386,Duplex,4740,32188,1.347,-33.80329,151.04263,30,0.1,210.1,16.94,407.0
1025000,2021-12-08 00:00:00,Richmond,1,3,2,865,House,5482,32812,26.813,-33.60517,150.75869,22,0.1,210.1,50.79,336.0
1240000,2021-12-09 00:00:00,Narellan,2,4,2,876,House,3616,35516,4.276,-34.04378,150.73456,91,0.1,220.1,48.2,429.0
3227000,2021-12-10 00:00:00,Manly Vale,4,7,2,605,House,6160,48620,1.905,-33.78215,151.26601,31,0.1,220.1,10.57,65.0
3045000,2021-12-10 00:00:00,Frenchs Forest,3,5,2,917,House,13473,44876,8.643,-33.75137,151.22303,148,0.1,220.1,12.68,75.0
3030000,2021-12-10 00:00:00,Mona Vale,3,5,2,698,House,10670,45240,4.556,-33.67706,151.30276,15,0.1,220.1,22.57,46.0
2880000,2021-12-10 00:00:00,West Ryde,2,5,2,682,House,13394,38584,3.566,-33.8063,151.08417,35,0.1,220.1,13.34,139.0
2800000,2021-12-10 00:00:00,Darlinghurst,3,5,0,186,House,11320,66820,0.857,-33.8794,151.22078,50,0.1,220.1,1.87,35.0
2150000,2021-12-10 00:00:00,Avalon Beach,2,3,2,169,Apartment / Unit / Flat,9905,43628,5.131,-33.62899,151.32686,46,0.1,220.1,28.35,96.0
2150000,2021-12-10 00:00:00,Lugarno,2,4,2,706,House,5606,40768,2.679,-33.98105,151.04426,47,0.1,220.1,20.0,297.0
2020000,2021-12-10 00:00:00,Balmain,1,2,0,158,House,10453,69784,1.538,-33.85833,151.18067,36,0.1,220.1,2.81,27.0
1855000,2021-12-10 00:00:00,Claremont Meadows,2,4,3,950,House,4776,41704,3.04,-33.7743,150.75296,43,0.1,220.1,43.49,524.0
1800000,2021-12-10 00:00:00,Kingsgrove,2,3,2,501,House,12446,30576,4.491,-33.93971,151.09956,19,0.1,220.1,13.14,268.0
1780000,2021-12-10 00:00:00,Lugarno,3,4,5,626,House,5606,40768,2.679,-33.98105,151.04426,47,0.1,220.1,20.0,297.0
1730000,2021-12-10 00:00:00,Loftus,3,5,4,828,House,4135,40456,2.531,-34.04487,151.04593,73,0.1,220.1,25.04,193.0
1635000,2021-12-10 00:00:00,Picnic Point,2,4,4,692,House,6160,40560,3.859,-33.97301,151.00632,33,0.1,220.1,22.31,403.0
1620000,2021-12-10 00:00:00,Kurnell,2,4,4,961,House,2267,39364,19.199,-34.02098,151.18685,1,0.1,220.1,17.42,304.0
1310000,2021-12-10 00:00:00,Stanhope Gardens,2,4,2,411,House,9163,45864,2.84,-33.71551,150.92733,64,0.1,220.1,30.99,525.0
1305000,2021-12-10 00:00:00,Warriewood,2,2,2,133,Apartment / Unit / Flat,7501,45552,4.195,-33.68907,151.29762,8,0.1,220.1,21.15,106.0
1300000,2021-12-10 00:00:00,Lakemba,3,4,2,512,House,17023,22204,2.187,-33.91825,151.07547,33,0.1,220.1,13.76,303.0
1280000,2021-12-10 00:00:00,North Ryde,2,3,1,150,Apartment / Unit / Flat,10860,36712,5.36,-33.79673,151.1332,59,0.1,220.1,10.39,277.0
1236000,2021-12-10 00:00:00,Narellan,2,4,3,854,House,3616,35516,4.276,-34.04378,150.73456,91,0.1,220.1,48.2,429.0
1205000,2021-12-10 00:00:00,Pyrmont,2,2,1,105,Apartment / Unit / Flat,12813,57772,0.933,-33.86923,151.19249,27,0.1,220.1,1.67,36.0
1200000,2021-12-10 00:00:00,Sydney,1,1,0,69,Apartment / Unit / Flat,17252,35412,2.94,-33.86794,151.20998,65,0.1,220.1,0.31,3.0
1150000,2021-12-10 00:00:00,Wetherill Park,2,4,3,550,House,6127,25688,11.214,-33.84214,150.89843,43,0.1,220.1,28.94,501.0
1125000,2021-12-10 00:00:00,Manly,1,1,0,51,Apartment / Unit / Flat,15866,66560,5.567,-33.80338,151.29117,42,0.1,220.1,10.17,157.0
1101000,2021-12-10 00:00:00,Peakhurst Heights,1,2,1,324,House,2336,36816,0.873,-33.97527,151.05493,46,0.1,220.1,18.83,289.0
1001000,2021-12-10 00:00:00,North Curl Curl,1,2,1,76,Apartment / Unit / Flat,4117,48152,1.215,-33.76314,151.29088,14,0.1,220.1,13.57,143.0
7050000,2021-12-11 00:00:00,Forest Lodge,14,14,6,613,Block of Units,4583,55276,0.445,-33.88032,151.18079,16,0.1,220.1,3.18,178.0
5600000,2021-12-11 00:00:00,Balmain,3,4,1,291,House,10453,69784,1.538,-33.85833,151.18067,36,0.1,220.1,2.81,27.0
4100000,2021-12-11 00:00:00,Sydney,2,2,1,137,Apartment / Unit / Flat,17252,35412,2.94,-33.86794,151.20998,65,0.1,220.1,0.31,3.0
4000000,2021-12-11 00:00:00,Forest Lodge,2,9,0,580,House,4583,55276,0.445,-33.88032,151.18079,16,0.1,220.1,3.18,178.0
3000000,2021-12-11 00:00:00,Bella Vista,4,5,3,717,House,7837,43784,3.8,-33.74234,150.95464,101,0.1,220.1,27.28,427.0
2930000,2021-12-11 00:00:00,West Pymble,2,4,2,942,House,5298,48672,3.684,-33.76365,151.12999,80,0.1,220.1,13.47,93.0
2800000,2021-12-11 00:00:00,Coogee,2,4,0,315,House,15212,66820,1.918,-33.91965,151.25639,7,0.1,220.1,7.42,71.0
2752000,2021-12-11 00:00:00,Newtown,3,4,1,147,House,15029,55484,1.578,-33.89994,151.18038,24,0.1,220.1,4.73,170.0
2700000,2021-12-11 00:00:00,Miranda,4,6,2,903,House,15284,38272,4.676,-34.03262,151.10521,23,0.1,220.1,20.95,165.0
2300000,2021-12-11 00:00:00,Pyrmont,2,2,1,145,Apartment / Unit / Flat,12813,57772,0.933,-33.86923,151.19249,27,0.1,220.1,1.67,36.0
2025000,2021-12-11 00:00:00,Bexley,1,3,5,675,House,19733,31512,4.366,-33.95213,151.1183,50,0.1,220.1,12.84,299.0
2000000,2021-12-11 00:00:00,Mount Colah,3,4,2,1018,House,7095,43056,11.062,-33.66638,151.12988,117,0.1,220.1,23.26,215.0
2000000,2021-12-11 00:00:00,Kellyville,2,4,2,579,House,27971,46228,18.645,-33.69583,150.95622,78,0.1,220.1,30.08,481.0
1940000,2021-12-11 00:00:00,Canada Bay,1,3,1,316,House,1238,42588,0.322,-33.86462,151.11506,9,0.1,220.1,8.78,201.0
1805000,2021-12-11 00:00:00,Earlwood,2,2,2,547,House,17741,35412,5.609,-33.92492,151.13127,33,0.1,220.1,9.84,176.0
1800000,2021-12-11 00:00:00,Glenwood,3,6,2,500,House,16130,40820,5.119,-33.73755,150.93545,84,0.1,220.1,29.09,487.0
1750000,2021-12-11 00:00:00,Mascot,1,3,1,334,House,14772,41912,11.961,-33.9466,151.18371,3,0.1,220.1,9.35,520.0
1570000,2021-12-11 00:00:00,Ermington,2,4,2,328,House,10737,33644,4.135,-33.8105,151.06162,40,0.1,220.1,15.0,361.0
1550000,2021-12-11 00:00:00,Lewisham,1,2,1,145,House,3164,48204,0.642,-33.8953,151.14668,25,0.1,220.1,6.74,228.0
1520000,2021-12-11 00:00:00,Windsor,4,8,2,733,House,1891,31824,4.134,-33.61162,150.82113,9,0.1,220.1,45.7,300.0
1455000,2021-12-11 00:00:00,Belmore,1,3,2,404,House,12718,26208,2.731,-33.91942,151.08774,32,0.1,220.1,12.8,346.0
1450000,2021-12-11 00:00:00,Kareela,1,3,3,556,House,3459,41132,1.6,-34.01795,151.0826,37,0.1,220.1,20.63,61.0
1360000,2021-12-11 00:00:00,Picnic Point,2,4,2,328,House,6160,40560,3.859,-33.97301,151.00632,33,0.1,220.1,22.31,403.0
1350000,2021-12-11 00:00:00,Wentworth Point,2,3,2,140,Apartment / Unit / Flat,6994,56524,0.574,-33.82839,151.07771,4,0.1,220.1,12.9,378.0
1280000,2021-12-11 00:00:00,Leonay,3,4,2,878,House,2518,46852,2.47,-33.76836,150.64974,42,0.1,220.1,52.96,373.0
1203000,2021-12-11 00:00:00,Emu Plains,2,4,1,625,House,8421,37388,8.25,-33.74635,150.66375,22,0.1,220.1,52.26,386.0
1190000,2021-12-11 00:00:00,Seven Hills,2,4,3,594,House,19326,33540,9.629,-33.77743,150.94272,38,0.1,220.1,26.58,370.0
1180000,2021-12-11 00:00:00,Riverstone,3,5,2,300,House,7247,36764,22.465,-33.66886,150.85969,28,0.1,220.1,39.07,497.0
1172000,2021-12-11 00:00:00,Brookvale,2,2,2,103,Apartment / Unit / Flat,3161,47320,2.195,-33.76268,151.26932,34,0.1,220.1,12.63,124.0
1170000,2021-12-11 00:00:00,Guildford,1,3,2,841,House,22331,23140,5.904,-33.85861,150.98884,38,0.1,220.1,20.47,418.0
1130000,2021-12-11 00:00:00,South Penrith,2,5,3,561,House,11790,37024,5.06,-33.7734,150.69863,50,0.1,220.1,48.41,332.0
1071500,2021-12-11 00:00:00,St Clair,3,5,6,672,House,19897,38896,7.204,-33.79794,150.78794,59,0.1,220.1,39.76,448.0
1050000,2021-12-11 00:00:00,Narwee,2,4,2,196,Townhouse,5618,27404,1.267,-33.9472,151.06843,42,0.1,220.1,15.94,312.0
1000000,2021-12-11 00:00:00,Elderslie,1,5,2,942,House,6005,43160,5.041,-34.0577,150.71508,86,0.1,220.1,50.48,478.0
1000000,2021-12-11 00:00:00,Doonside,2,4,4,631,House,13451,27612,5.958,-33.76242,150.87007,44,0.1,220.1,33.46,398.0
1000000,2021-12-11 00:00:00,Guildford,3,4,1,348,New House & Land,22331,23140,5.904,-33.85861,150.98884,38,0.1,220.1,20.47,418.0
3670000,2021-12-12 00:00:00,Pymble,3,5,2,920,House,11051,53300,6.568,-33.74511,151.1397,130,0.1,220.1,14.82,227.0
1755000,2021-12-12 00:00:00,Ermington,2,4,1,630,House,10737,33644,4.135,-33.8105,151.06162,40,0.1,220.1,15.0,361.0
1039000,2021-12-12 00:00:00,Peakhurst,2,4,1,266,Townhouse,10539,31876,3.707,-33.96181,151.05799,48,0.1,220.1,17.67,252.0
3155000,2021-12-13 00:00:00,Strathfield,2,5,4,676,House,25813,34424,6.572,-33.87913,151.08118,43,0.1,220.1,12.01,360.0
2751000,2021-12-13 00:00:00,Eastwood,1,3,2,712,House,17865,30368,5.194,-33.78849,151.08514,75,0.1,220.1,14.34,184.0
2638000,2021-12-13 00:00:00,Hornsby Heights,3,5,4,1248,House,6305,43576,10.218,-33.6556,151.10003,201,0.1,220.1,25.37,369.0
2605000,2021-12-13 00:00:00,Castle Hill,2,4,2,755,House,39594,40924,18.81,-33.72933,150.99777,112,0.1,220.1,24.76,218.0
2570000,2021-12-13 00:00:00,Bella Vista,4,6,3,710,House,7837,43784,3.8,-33.74234,150.95464,101,0.1,220.1,27.28,427.0
2450000,2021-12-13 00:00:00,North Ryde,2,3,1,860,House,10860,36712,5.36,-33.79673,151.1332,59,0.1,220.1,10.39,277.0
2330000,2021-12-13 00:00:00,Hurstville Grove,3,5,4,505,House,2663,37180,0.948,-33.97709,151.09318,40,0.1,220.1,16.45,128.0
2215000,2021-12-13 00:00:00,Maroubra,2,3,0,272,Semi-Detached,30688,40248,5.923,-33.94543,151.24625,32,0.1,220.1,9.52,234.0
2100000,2021-12-13 00:00:00,Epping,3,4,1,349,Semi-Detached,23688,37024,6.838,-33.77377,151.07681,101,0.1,220.1,15.95,202.0
2000000,2021-12-13 00:00:00,Cecil Hills,5,4,6,659,House,7018,34944,6.218,-33.88752,150.84426,63,0.1,220.1,33.92,513.0
1900000,2021-12-13 00:00:00,Kellyville,2,5,4,630,House,27971,46228,18.645,-33.69583,150.95622,78,0.1,220.1,30.08,481.0
1895000,2021-12-13 00:00:00,Newtown,1,4,0,223,House,15029,55484,1.578,-33.89994,151.18038,24,0.1,220.1,4.73,170.0
1850000,2021-12-13 00:00:00,Campsie,1,3,1,657,House,24541,25272,3.373,-33.91457,151.10339,35,0.1,220.1,11.28,310.0
1830000,2021-12-13 00:00:00,Picnic Point,3,5,3,996,House,6160,40560,3.859,-33.97301,151.00632,33,0.1,220.1,22.31,403.0
1815000,2021-12-13 00:00:00,Westleigh,3,4,3,695,House,4456,44044,3.821,-33.70912,151.07001,168,0.1,220.1,21.62,188.0
1800000,2021-12-13 00:00:00,Campsie,1,3,1,633,House,24541,25272,3.373,-33.91457,151.10339,35,0.1,220.1,11.28,310.0
1755000,2021-12-13 00:00:00,Kellyville Ridge,3,4,2,580,House,10468,51532,2.707,-33.70376,150.92052,72,0.1,220.1,32.23,492.0
1740000,2021-12-13 00:00:00,Greystanes,3,5,4,556,House,22802,33800,8.969,-33.82378,150.93855,62,0.1,220.1,25.53,436.0
1726000,2021-12-13 00:00:00,Baulkham Hills,2,4,3,973,House,37050,41288,16.003,-33.74634,150.98287,93,0.1,220.1,24.81,326.0
1661000,2021-12-13 00:00:00,Newtown,1,3,0,158,House,15029,55484,1.578,-33.89994,151.18038,24,0.1,220.1,4.73,170.0
1605000,2021-12-13 00:00:00,Winston Hills,2,4,2,746,House,11674,40352,4.739,-33.77692,150.98008,77,0.1,220.1,23.42,274.0
1475000,2021-12-13 00:00:00,Northmead,2,2,2,835,House,11215,40924,4.286,-33.78379,150.99349,49,0.1,220.1,21.97,293.0
1454000,2021-12-13 00:00:00,Schofields,2,5,2,378,House,4983,42744,13.875,-33.70583,150.8735,29,0.1,220.1,35.82,536.0
1450000,2021-12-13 00:00:00,Kings Langley,1,3,2,794,House,9353,42900,3.667,-33.75075,150.93583,81,0.1,220.1,28.37,439.0
1430000,2021-12-13 00:00:00,Harrington Park,2,4,4,735,House,10663,44668,8.004,-34.02561,150.73523,74,0.1,220.1,47.35,483.0
1340000,2021-12-13 00:00:00,Woolloomooloo,1,2,1,126,Townhouse,4011,57564,0.372,-33.8704,151.21848,8,0.1,220.1,0.99,25.0
1320000,2021-12-13 00:00:00,Toongabbie,2,4,2,557,House,14337,34996,4.733,-33.79196,150.9468,39,0.1,220.1,25.67,423.0
1313000,2021-12-13 00:00:00,Padstow Heights,1,3,2,582,House,3540,34268,1.931,-33.97042,151.03352,51,0.1,220.1,20.06,379.0
1300000,2021-12-13 00:00:00,Northmead,1,3,2,696,House,11215,40924,4.286,-33.78379,150.99349,49,0.1,220.1,21.97,293.0
1270000,2021-12-13 00:00:00,Woodcroft,3,6,2,540,House,6440,40768,1.693,-33.75523,150.88065,38,0.1,220.1,32.83,462.0
1260000,2021-12-13 00:00:00,Caddens,2,4,2,606,House,1475,33540,1.693,-33.77096,150.73268,50,0.1,220.1,45.4,490.0
